Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,age
1,1,3,0,2,0,2.114285714,2.038095238,4.666666667,3.485714286,-0.4666666667,4.942857143,-3.238095238,-3.6,-5.2,-0.380952381,0.5904761905,4.047619048,3.171428571,-2.038095238,0.07619047619,0.9619047619,4.828571429,0.08895238095,0.09523809524,-1.628571429,-0.5142857143,-0.2104761905,3.771428571,6.19047619,-2,-2,0.6476190476,0.4476190476,0.9333333333,0.5238095238,-15.83809524,-3.561904762,-0.8,-0.2,-15.24761905,-2.466666667,-0.2666666667,-1.104761905,-1.219047619,0.01904761905,0.009523809524,-15.7047619,-3.238095238,-0.03914285714,-0.9619047619,0.4571428571,-0.05714285714,-0.0619047619,-14.6952381,-2.323809524,-18,-197.3142857,0,0,0,-4,0,-2,0,-6,10.16,12.7,35,-6
1,1,3,3,0,0,7.375,8,11.25,7.75,13.125,4.375,13.125,9.75,30.5,14,0.5,-0.375,-0.125,0.5,0.25,37.5,21.875,0.225,-0.75,1.75,0.875,0.27,84.375,66.75,1,4,5.375,5.125,8.375,6.25,17.25,7.875,6.375,9.375,23.5,15.5,-0.5,3.125,2.875,1.375,0.375,32,23.5,0.15,0.5,4.875,1.5,-0.16875,89.75,77.75,15,474.25,-1,0,0,1,2,-1,0,2,-2.54,-5.08,0,4
1,1,3,0,0,0,-4.477272727,-5,-10.52272727,-8.931818182,19.75,3.636363636,1.886363636,0.1590909091,13.79545455,-1.454545455,-0.2272727273,1.795454545,1.318181818,0.2727272727,0,11.11363636,-5.136363636,-0.1822727273,-0.5,1.5,0.75,0.09181818182,-1.272727273,-18.25,3,2,4.340909091,3,0.75,0.8409090909,23.29545455,8.386363636,5.454545455,2.272727273,20.36363636,4.386363636,-0.06818181818,4.795454545,4.113636364,0.8409090909,0.02272727273,29.5,11.5,0.07363636364,-0.4772727273,-4.363636364,0.1363636364,0.09363636364,7.25,-9.045454545,14,20.27272727,0,0,1,0,1,3,0,5,-10.16,-17.78,0,10
1,1,3,-1,1,0,-6.875,-5.875,-13.75,-11.125,-6.875,-0.625,-0.125,0.125,-14,-6,-0.125,0.125,0.25,1.125,-0.375,-20.75,-11.625,0.0575,-1,2.625,1.75,0.375,-34.75,-25.25,-2,-2,-4.75,-4.625,-4.625,-3.125,7.875,-0.5,-14.125,-9,-9.75,-9.25,-0.25,3.625,1.25,-1,0.25,-10.875,-12.625,-0.23375,0.625,-4.75,-1.5,0.19625,11.125,8.125,-11,-120.75,-1,0,-1,-1,-2,0,0,-4,-12.7,-15.24,0,0
1,1,3,0,0,0,-1.6,0,2.4,3.4,-28.2,-1.4,6.4,4.8,-19.2,4.6,0,1.4,2.2,1.2,0,-19.4,6.8,0.376,0.2,3.4,1.6,0.4,-12.2,12.2,3,1,-0.8,-0.8,3,1.2,-28.4,-5.2,-2.8,-0.2,-31,-6,0,3.6,2.6,-4,0,-28.2,-4.2,0.024,-0.4,-0.2,-0.8,-0.5,9,34.2,9,232.4,0,0,0,1,0,2,0,3,5.08,0,0,7
1,1,3,0,-2,0,5.666666667,3,4,2.333333333,33.66666667,12,-8.666666667,-5.333333333,17,1,0,6.333333333,5,-4.666666667,0,29,9,-0.1833333333,-0.3333333333,-3,-2,-0.45,49.66666667,28,-2,2,7.333333333,6,4.333333333,3,41.66666667,16.66666667,40.33333333,21.66666667,78,35,0,1,0.3333333333,5,-0.3333333333,86.33333333,41.33333333,0.3166666667,0.3333333333,4.666666667,3.666666667,0.4966666667,130.6666667,76.33333333,2,375.6666667,0,0,0,0,-1,-1,0,-2,0,0,0,-3
1,1,3,-2,2,0,5.3,3.5,3.2,2.5,15.9,7.45,-19.75,-12.95,-15.2,-14.75,0.55,9.25,8.25,-1.9,-0.1,-0.65,-3,-0.044,-0.3,-3.65,-1.95,-0.2205,-25.7,-27.95,-3,-4,2.95,1.75,9.85,6.45,6.3,2.35,-2.7,-2.6,4,-0.6,-0.2,6.5,5.05,-0.1,-0.15,13.45,6.2,-0.0115,-0.45,0.7,0.2,0.103,12.35,5.35,-35,-245.65,-16,-1,0,-1,-2,-1,-1,-6,5.08,2.54,25,-14
1,1,3,0,1,0,-3.6,-1.633333333,1.566666667,3.633333333,-41.73333333,-14.8,1.733333333,0.6666666667,-27.86666667,-5.366666667,-0.2666666667,-6.966666667,-3.5,1.3,0.1,-38.43333333,-10.5,0.1033333333,0.4,0.6666666667,0.2666666667,-0.09133333333,-37.16666667,-9.933333333,2,1,-5.333333333,-3.6,5.8,5.766666667,-25.7,-15.43333333,0.1333333333,0.1,-11.56666667,-5.966666667,0,-2.866666667,0,-0.4,0,-19.76666667,-9.566666667,0,-0.6,-0.3333333333,-0.7666666667,-0.146,-30.9,-20.06666667,12,-176,0,1,-2,2,3,2,0,6,2.54,7.62,0,3
1,1,3,-1,1,0,-1.666666667,-2.166666667,-7.055555556,-5,-29.5,-9.277777778,4.222222222,5.111111111,-28.11111111,-4.888888889,-0.3333333333,-2.555555556,-2.111111111,4.777777778,-0.2222222222,-32.33333333,-9.166666667,0.02111111111,0.5555555556,3.833333333,2.888888889,0.2561111111,3.555555556,26.38888889,-3,-1,4.888888889,3.888888889,-2.611111111,-0.6111111111,-16,-3.444444444,-1.444444444,-0.6111111111,-24.61111111,-8.611111111,-0.2222222222,-0.3333333333,0.05555555556,-1.555555556,0.3888888889,-20.05555556,-4.666666667,0.01611111111,-0.05555555556,-4.333333333,-1.888888889,-0.31,-27.22222222,-9.833333333,-13,189.1111111,-1,0,-1,0,-5,0,0,-6,-5.08,5.08,0,2
1,1,3,0,-1,0,-11.75,-9.75,1.25,-1.5,-11.5,-5.25,-10.25,-6,-8.25,-4,-0.5,-0.5,1,0.75,0,-20.5,-12.75,-0.0475,6.5,1.25,1.5,0.625,-28.5,-19,-1,-1,-1,-1.25,-1.25,0.25,-8.25,-2.25,1.75,1.75,-5.75,1.75,0,-1,-0.75,-1.75,0,-7.75,-0.25,0.235,-0.25,-7.25,-2.5,-0.29,-14.5,-6,-7,-173.25,1,0,0,0,-2,0,0,-2,2.54,0,0,3
1,1,3,0,0,0,-20,-14.6,-48,-35.8,15,1.2,5.2,3.8,-9.8,-14.8,0,2,-1.4,0.6,0,-27.8,-30.8,-0.152,0.2,-4.4,1,0.38,-22.4,-27.8,0,3,-8.2,-4,-28,-29,38,19,4.6,2.4,30.6,4.6,0.4,-7.8,-8.2,0,0,14.6,-7.6,-0.146,0,1.4,1.4,0.2,-14.8,-36.4,8,-291.2,-1,0,0,1,0,0,0,1,0,0,0,3
1,1,3,0,-1,0,-1.166666667,0.1666666667,6.5,6,48.66666667,24.16666667,-6.166666667,-2.5,36.33333333,16.33333333,0.5,13.83333333,11.16666667,-1.833333333,-0.1666666667,49,27.66666667,0.06166666667,-1,-7.833333333,-4.166666667,-0.2216666667,51.33333333,28.83333333,-1,3,8.833333333,8.166666667,12.83333333,9.333333333,43.5,20.16666667,13.66666667,9.166666667,55.5,26.33333333,0,5.666666667,4.166666667,1,-1.333333333,70,38.66666667,0.3283333333,-2.166666667,3.666666667,0.5,-0.03333333333,88.66666667,55.66666667,12,160.5,0,0,1,0,0,0,0,1,-2.54,-7.62,-15,7
1,1,3,0,-2,0,0.1666666667,0.5,0.8333333333,0.1666666667,-45.16666667,-17.16666667,0.8333333333,0.8333333333,-35.83333333,-10.16666667,-0.3333333333,-7.833333333,-6.5,1.5,-0.1666666667,-43.5,-16.16666667,-0.105,0.5,4.333333333,1.166666667,0.55,-31,-5.166666667,-2,-1,-3.166666667,-1.833333333,6.833333333,5,-50.83333333,-8,-12.5,-8.333333333,-50.5,-8.833333333,0.1666666667,-2.833333333,-0.6666666667,-2,0.3333333333,-56.5,-11.33333333,0.03166666667,1.333333333,-3.5,-2.5,-0.6166666667,-108.3333333,-53.33333333,-9,-224.3333333,0,0,0,-1,-1,0,0,-2,-7.62,-5.08,0,4
1,1,3,0,2,0,19,18.33333333,9.666666667,9.666666667,4.333333333,1,32,27,26.33333333,17.66666667,0,0.6666666667,1.666666667,5.666666667,0.3333333333,46,37.66666667,0.22,0.3333333333,5.666666667,2.666666667,-0.44,198.3333333,178.6666667,2,0,6.666666667,4,6.333333333,4.333333333,11.33333333,7.333333333,2.666666667,0.6666666667,14.66666667,7.666666667,0,-1,0.6666666667,0,0,20.33333333,12.33333333,0.08,0.3333333333,0.6666666667,0.3333333333,0.3333333333,36.33333333,28,8,680,0,0,0,3,0,-1,0,2,-2.54,-5.08,0,-1
1,1,3,0,0,0,6.333333333,6.833333333,10.75,6.75,12.5,0.6666666667,37.66666667,19.58333333,56.08333333,20.91666667,-0.3333333333,-1.5,-0.75,1,0.8333333333,60.91666667,27,-0.0075,0.4166666667,1.75,1.416666667,0.5825,100.75,63.25,0,-2,4,2.833333333,8.583333333,6.333333333,18.83333333,7.416666667,-2.916666667,-0.25,20.5,10.33333333,-0.25,0,0.3333333333,0.5833333333,-0.08333333333,24.5,13.5,0.08166666667,0.75,1.916666667,1.083333333,0.3833333333,51.41666667,38.25,0,372.5,0,0,0,3,-2,-1,0,0,7.62,0,10,-5
1,1,3,0,0,0,-11.5,-8.5,-46,-39,-18,3.5,5.5,4,-38,-14,0.5,-9,-9,3.5,0.5,-58.5,-31.5,-0.005,3,2.5,1,0.225,-77,-52,1,0,-33.5,-26,-71.5,-51,-34.5,-21.5,25.5,15,-39,-23,0,-8,-8.5,2,1,-80.5,-57.5,-0.335,1.5,-6.5,0.5,0.5,-83,-61,2,-231,-1,0,0,0,0,1,0,1,10.16,10.16,0,-1
1,1,5,0,-5,0,-2.333333333,-1.428571429,0.8571428571,0.4285714286,11.0952381,-2,-10.71428571,-5.476190476,7.761904762,-2,-0.2857142857,-4.19047619,-3.619047619,-4.380952381,-0.2857142857,1.238095238,-7.047619048,-0.05857142857,-0.3333333333,3.142857143,0.7142857143,-0.170952381,3.380952381,-6.380952381,-5,1,1.523809524,2.238095238,-1.428571429,0.1428571429,18.42857143,8.476190476,28.0952381,17.52380952,42.95238095,22.57142857,0,0.619047619,1.333333333,1.714285714,0.6666666667,45.0952381,26.14285714,0.1276190476,0.4285714286,-0.4285714286,2.619047619,0.8033333333,71.47619048,50.85714286,-10,-37.38095238,-1,0,0,-4,0,-1,0,-5,0,5.08,20,-4
1,1,3,0,0,0,2.888888889,2.111111111,12.66666667,6.888888889,10.33333333,5.222222222,7.777777778,5.777777778,25.11111111,13.33333333,0.1111111111,2.777777778,2.444444444,-4.111111111,0.1111111111,30.77777778,17.88888889,0.02,0.3333333333,-4.777777778,-3,-0.24,11.44444444,1.444444444,-1,1,4.111111111,2.222222222,12.33333333,7.444444444,14.77777778,2.333333333,5.222222222,1.777777778,29.44444444,9.888888889,0.1111111111,-1.222222222,-0.5555555556,1.888888889,0,32.33333333,11.55555556,0.04555555556,0.2222222222,3.111111111,2.222222222,0.4111111111,54.55555556,28.55555556,1,29.11111111,0,0,0,-1,0,0,0,-1,2.54,2.54,15,0
1,1,3,0,2,0,11.63636364,9.545454545,12.54545455,8.636363636,27.09090909,11.72727273,-6.727272727,-4.909090909,18.18181818,3.636363636,0.1818181818,3.090909091,2.272727273,-0.1818181818,-0.2727272727,32.90909091,15.45454545,-0.04727272727,-0.8181818182,-2.090909091,-1.545454545,-0.3309090909,36.09090909,19.36363636,-1,-1,6.545454545,4.363636364,7.727272727,6.545454545,9,-2.181818182,3.636363636,0.5454545455,9.545454545,-3.090909091,-0.3636363636,4.272727273,3.636363636,0.6363636364,-0.1818181818,20.36363636,4.909090909,0.07454545455,-0.1818181818,4.090909091,1.090909091,-0.07181818182,37,18.81818182,2,84.27272727,-2,0,0,0,2,-1,0,1,0,0,10,6
1,1,3,0,-1,0,-3.833333333,-3.166666667,-3.166666667,-2.5,-26.83333333,-12.5,-9.833333333,-5.833333333,-32,-13.33333333,-0.8333333333,-4,-4.333333333,0.1666666667,0.1666666667,-39.83333333,-20.83333333,-0.04666666667,0.1666666667,-1.5,-1.166666667,-0.055,-66.83333333,-44.66666667,-1,-1,-2.333333333,-1.333333333,-2.5,-1.5,-20.5,-7.666666667,-1.166666667,-1.166666667,-14.66666667,-3.833333333,0.3333333333,-7.166666667,-5.166666667,-0.3333333333,-0.1666666667,-24.16666667,-10.33333333,0.08166666667,-0.6666666667,-0.6666666667,-0.1666666667,-0.08333333333,-42,-27.66666667,-8,-266.8333333,0,0,0,0,-4,2,0,-2,-7.62,-20.32,-35,10
1,1,3,0,0,0,0,0.7,2.1,1.9,-24.6,-8.7,-0.3,1.1,-20,-3.2,-0.5,-2.8,-3.2,-2.6,0.4,-22.8,-5.7,0.204,0.4,-0.1,-1.5,-0.181,-33.2,-15.4,0,2,-1.4,0.5,0.8,2,-20.3,-2.8,11.4,7.5,-5.7,6.7,0,-1,-0.5,0.2,0.2,-8.1,6.7,0.358,0,0.4,0,0,1.3,14.8,2,-242,-1,0,0,-1,0,2,0,1,2.54,2.54,-20,6
1,1,3,0,0,0,4.857142857,4.5,12.85714286,9.714285714,1.428571429,2.928571429,3.857142857,3.571428571,11.78571429,10,0.4285714286,1.5,1.714285714,0.1428571429,0.1428571429,18.14285714,16.21428571,0.2735714286,0.4285714286,0,0,0,24.71428571,22.21428571,2,2,1.428571429,2.142857143,6.857142857,5.142857143,6.071428571,5.714285714,12.71428571,7.428571429,20.21428571,12.71428571,0.2857142857,4,3.428571429,1.071428571,0,25.64285714,18.28571429,0.48,-0.3571428571,1.857142857,1.214285714,0.1085714286,53.42857143,41,10,245.5714286,0,0,0,0,3,0,0,3,12.7,10.16,10,3
1,1,3,0,2,0,1.975,2.425,4.475,4.725,32.85,8.425,-7.4,-0.925,27,9.275,0.25,0.95,0.525,3,0,29.925,12.225,-0.009,0.875,-1.975,-0.475,0.09675,9.25,-3.125,3,-2,2.925,1.275,8.675,7.95,41.175,6.925,-1.625,-0.95,32.1,1.125,0,13.2,11.525,-0.15,0.25,48.225,13.925,-0.129,-2.275,1.6,-0.75,-0.0995,52.675,17.725,12,272.575,0,0,0,2,3,0,0,5,2.54,2.54,-35,-4
1,1,3,0,0,0,-6.833333333,-6.066666667,-16.1,-11.5,-11.5,-4.833333333,-4.733333333,-2.733333333,-20.43333333,-9.233333333,-0.4,-5.066666667,-3.766666667,0.03333333333,-0.2,-32.33333333,-19.06666667,-0.1536666667,1.9,-0.5333333333,-0.2666666667,0.1333333333,-47.36666667,-31.7,0,-4,-3.5,-2.233333333,-14.8,-8.566666667,-7.233333333,-1.966666667,-2.333333333,-1.166666667,-18.26666667,-7.266666667,-0.3,-2.6,-2.2,-1.1,-0.1,-24.36666667,-11.7,-0.03033333333,-0.1333333333,-1.533333333,-0.03333333333,0.3386666667,-17.53333333,-5.133333333,-15,-272.8666667,0,0,-1,-2,-2,2,0,-3,-7.62,0,0,-9
1,1,3,0,0,0,0,-1,-5,-4,43,11,-4,-4,28,-1,0,6,5,0,0,34,3,-0.22,0,1,0,0,-58,-86,0,0,5,4,-2,-1,24,12,-15,-10,0,-5,0,2,2,0,0,7,1,-0.12,1,-18,-6,0.64,-49,-51,-2,-656,0,0,0,0,0,0,0,0,-5.08,-5.08,0,0
1,1,3,-2,1,0,12.96363636,10.12121212,9.351515152,6.824242424,63.55151515,24.73939394,4.963636364,2.866666667,60.03636364,19.88484848,0.2363636364,4.866666667,4.424242424,0.5151515152,0.1090909091,77.86666667,34.43030303,-0.05763636364,-0.4121212121,0.4060606061,0.2545454545,0.02733333333,89,44.36969697,4,-1,6.466666667,4.545454545,2.533333333,1.6,26.98787879,6.787878788,-5.896969697,-4.824242424,17.75757576,-0.3090909091,0.3090909091,-0.6,-0.6727272727,-0.01212121212,-0.09090909091,23.62424242,3.563636364,-0.09236363636,0.4424242424,1.454545455,0.2303030303,0.2122424242,11.6969697,-7.957575758,18,265.8484848,2,0,0,3,2,0,0,5,2.54,2.54,0,2
1,1,3,0,-1,0,0.5,1,0.25,-0.25,11,3.75,1.75,0,12,2.75,-1,0.5,-0.25,1,0,13,3.5,-0.21,0,0.5,0.5,0.5,24.75,15.25,-1,2,8.75,6.75,8.75,7.75,32.25,7,9,5.75,33.75,8.25,0.25,7.5,5.5,0.25,0.25,50,20.5,-0.145,0,1.75,0.5,0.3125,60,29.5,4,345,0,0,0,0,0,0,0,0,-5.08,-10.16,-8,10
1,1,3,1,0,0,-0.4428571429,-0.6428571429,3.171428571,2.142857143,-25.25714286,-7.171428571,2.128571429,0.2142857143,-17.92857143,-2.871428571,-0.01428571429,-1.585714286,-1.3,-1.842857143,0.1285714286,-19.95714286,-4.814285714,-0.003142857143,0.04285714286,-2.828571429,-1.528571429,-0.1821428571,-29.34285714,-13.44285714,-3,-1,-1.342857143,-0.9571428571,-0.01428571429,-0.6285714286,-35.82857143,-11.32857143,5.871428571,4.914285714,-21.42857143,-0.5285714286,-0.2857142857,-7.2,-5.557142857,2.914285714,0.2571428571,-29.97142857,-7.042857143,0.01414285714,0.1571428571,2.171428571,0.3857142857,0.3571428571,-38.78571429,-15.5,-23,-276.4142857,2,0,0,-4,-2,-2,0,-8,-2.54,-5.08,0,6
1,1,3,0,0,0,-14.675,-10.5,-1.675,-2.425,-62.65,-20.275,-3.875,-4.1,-48.825,-11.575,0.4,-4.7,-4.725,0.775,0.375,-68.2,-26.8,0.04275,1.3,0.95,0.1,-0.163,-54.775,-15.05,-1,2,-2.225,-2.125,-4.925,-4,-32.825,-5.175,20.75,9.6,-21.6,-3.475,0,6.825,6.025,0.175,-0.3,-17,0.425,0.08,-0.95,-0.45,1.175,0.0905,11.225,26,8,45.45,1,0,-1,-2,2,1,0,0,0,7.62,10,10
1,1,3,0,1,0,-1.6,-0.8,-3.4,-3.8,22.4,2.6,-10.8,-9.4,23.6,3,0.2,-13.8,-12.8,-2,1.2,8.2,-10.6,-0.312,3.2,-7,-6.6,-0.67,-36.2,-51,1,1,-6.2,-2.2,-5.2,-3.8,-12.2,-0.8,7.8,5.6,0.8,5.4,0.2,-4.2,-2.2,-0.4,-0.4,-9.6,1,0.072,-2,0.4,0.8,0.4,-57,-47,7,-388,-1,0,0,0,1,2,0,3,10.16,10.16,-10,2
1,1,3,0,-1,0,-2.041666667,-1.291666667,-13.45833333,-5.541666667,-29.58333333,-7.208333333,-6.333333333,-3.875,-45.25,-13,0.4166666667,-2.083333333,-2.333333333,-1.208333333,0,-49.375,-16.625,0.1120833333,0.125,-2.416666667,-1.75,-0.5166666667,-55.375,-21.95833333,-1,3,-3.75,-2.958333333,-8.791666667,-4.541666667,-17.125,-6.583333333,1.375,1.25,-17.375,-5.375,-0.2083333333,-3.416666667,-1.541666667,0.5,0,-24.54166667,-9.875,-0.09916666667,0.04166666667,-1.208333333,0.5,0.35375,-22.5,-8,4,-211.7083333,0,0,0,0,2,0,0,2,-2.54,-10.16,-20,4
1,1,3,0,0,0,0.5,3,9,7,-54.5,-20,28.5,21,-17,7,0,-0.5,-2,5,0,-17,8,0.17,0,4,2,0.25,53,72.5,0,0,-6,-3.5,1.5,2.5,-32,0,-10,-4.5,-32,2,0,-2.5,-0.5,-1.5,0,-40.5,-2,0.345,0,-1.5,-1,-0.33,-40,-2,1,193.5,0,0,0,0,1,-1,0,0,-7.62,-15.24,0,5
1,1,3,-1,0,0,-1,0.5,-2,-0.5,-1,8.5,2.75,1.5,-2.25,4.75,0.25,3,4.25,-1.5,-0.5,-0.25,9.5,0.135,-2.25,-2,-1.25,0.02,-12.5,-2,2,0,-9.5,-5.75,1.25,1,-47.75,-16.75,-11,-6.5,-38.25,-7.5,-0.25,-9.75,-9,2.25,-0.75,-57.5,-22.25,-0.1175,0.5,0.75,1.25,0.425,-71.25,-35.5,2,-333.25,0,0,1,0,1,0,0,2,2.54,0,-15,4
1,1,3,-2,2,0,-2.357142857,-1.642857143,-6.785714286,-5.607142857,-5.321428571,-1.107142857,3.535714286,1.267857143,-5.214285714,-2.839285714,0.4821428571,-1,-0.9642857143,-0.9107142857,-0.2857142857,-8.571428571,-5.446428571,-0.08839285714,-1.446428571,-2.375,-0.1785714286,0.06267857143,-47.125,-40.83928571,-3,1,-1.821428571,-1.142857143,-10.10714286,-5.857142857,-1.803571429,-1.660714286,-13.39285714,-8.482142857,-16.82142857,-7.839285714,0,-6.660714286,-7.017857143,-0.375,-0.4464285714,-25.30357143,-16,-0.1405357143,-0.6607142857,-2.125,-1.5,-0.006785714286,-20.5,-11.82142857,-3,-263.3571429,-1,0,0,0,3,-4,1,0,-7.62,-20.32,-15,2
1,1,3,1,-5,0,2.380952381,0.4285714286,6.380952381,2.476190476,24.97619048,6.214285714,20.9047619,12,46.04761905,17.71428571,-0.3333333333,3.833333333,2.547619048,-0.7857142857,0.2142857143,52.26190476,20.69047619,-0.02928571429,-0.5714285714,0.3333333333,-1.30952381,-0.4097619048,74.35714286,35.07142857,1,0,4.69047619,3.285714286,2.904761905,2.642857143,4.642857143,6.738095238,6.642857143,4.928571429,8.404761905,11.19047619,0.1428571429,1.095238095,-0.1666666667,1.928571429,0.380952381,14.19047619,14.30952381,0.249047619,0.9523809524,1.761904762,1.642857143,0.009523809524,13.42857143,10.95238095,3,-2.285714286,0,0,0,-2,2,1,0,1,0,0,0,-4
1,1,3,0,2,0,-0.2916666667,-1.25,-3.458333333,-1.583333333,26.79166667,1.791666667,-2.375,-1.791666667,28.66666667,6.208333333,-0.1666666667,-7.416666667,-6.541666667,0.5416666667,0,20.95833333,-1.583333333,-0.09083333333,2.333333333,0.08333333333,0.2083333333,0.2083333333,16.79166667,-5.958333333,0,-2,6.333333333,4,-2.958333333,-2.416666667,5.291666667,3.791666667,4.125,2.916666667,-2.458333333,-1.041666667,-0.375,2.583333333,1.333333333,0.625,0,6.458333333,4.291666667,-0.02166666667,-0.125,0.75,0.5,0.1670833333,6.541666667,5.541666667,-7,116.25,-1,0,0,-1,-3,1,0,-3,7.62,7.62,0,-5
1,1,3,0,0,0,10.5,9,-3.5,-3,93,36,1.5,1,73.5,19,0,7,6,1,0,91,34,-0.005,0.5,0.5,0.5,0.5,87,30,1,0,9,8.5,3,3,125.5,44,0,0,117,35.5,0,2.5,3,-4,0,128.5,47,0.04,-2,-1,-2,-1,122.5,41,3,339,0,0,0,0,0,1,0,1,2.54,2.54,-20,-6
1,1,3,0,0,0,20.66666667,15,7.666666667,5,41.33333333,19.66666667,15.66666667,12.33333333,41.33333333,17.66666667,1,2.666666667,4.333333333,1,0.3333333333,64.66666667,37,0.2866666667,1.666666667,2.666666667,1.333333333,0.4433333333,97.66666667,67,1,1,2.666666667,2.333333333,2.666666667,1,27.66666667,12,4.666666667,5,22.66666667,9.333333333,0,9.666666667,6.333333333,0.3333333333,0.3333333333,35,18,0.03333333333,-0.3333333333,8.666666667,3,-0.4966666667,79.66666667,60,8,714,0,0,0,1,0,0,0,1,2.54,2.54,0,-1
1,1,3,-1,0,0,-1.095238095,-1.333333333,6.19047619,1.761904762,11.85714286,2,-17.04761905,-11.38095238,-0.4761904762,-5.238095238,0.04761904762,2.571428571,-1.047619048,0.04761904762,-0.5238095238,1,-7.619047619,-0.1366666667,-0.09523809524,-0.8095238095,-0.8571428571,-0.5,-15.14285714,-21.76190476,-1,-2,1.428571429,0.619047619,6.714285714,4.80952381,11.42857143,5.523809524,-5.428571429,-3.571428571,10.33333333,5.285714286,0,0.9523809524,0.8571428571,-3.571428571,-0.380952381,12.71428571,6.761904762,0.1223809524,-0.2857142857,-3.142857143,-0.8571428571,0.2752380952,-17.61904762,-19.28571429,-13,-319.6666667,0,0,0,-1,-2,1,0,-2,10.16,5.08,10,3
1,1,3,0,0,0,-0.4736842105,-0.4385964912,7.912280702,6.263157895,-51.33333333,-19,22.05263158,15.42105263,-23.42105263,0.9649122807,0.05263157895,2.526315789,2.157894737,-0.2456140351,-0.2807017544,-21.36842105,2.684210526,0.2636842105,-0.5789473684,-0.701754386,0.5789473684,0.2738596491,-5.771929825,21.43859649,5,5,-1.122807018,0.4561403509,-0.7192982456,1.842105263,-72.26315789,-22.80701754,-7.052631579,-2.684210526,-75.87719298,-21.70175439,-1.456140351,-3.035087719,-2.403508772,-0.350877193,-0.6140350877,-80.03508772,-23.64912281,0.09350877193,0.3157894737,1.245614035,0.298245614,-0.1364912281,-83.63157895,-26.10526316,44,78.8245614,14,1,0,2,6,1,1,11,-5.08,-5.08,-35,13
1,1,3,0,0,0,0.4,1.2,1.4,-0.2,81.5,31,-4.6,-3.7,65.4,14.2,0.1,12.5,11.7,-1,0,78.3,27.1,-0.2,-0.4,-0.9,-0.1,-0.15,80.3,29,-2,3,0.9,1.1,-1.5,-0.4,46.2,15.2,-1.1,-0.6,38.3,9.6,0.2,4.4,3.5,0.4,0,43.6,14.2,-0.055,-0.1,0.9,0,-0.259,45.7,16.3,17,371.9,0,0,2,2,-2,0,0,2,0,5.08,-20,7
1,1,3,0,0,0,9.25,5.583333333,18.25,9.25,32,9.416666667,6.666666667,4.416666667,40.75,12.5,0.3333333333,6.916666667,5,1.083333333,0,56.91666667,23.08333333,-0.05333333333,0.1666666667,-0.1666666667,0,-0.09083333333,112.3333333,76.25,5,3,7.333333333,5.25,11.75,6,25.75,12.91666667,2.916666667,1.083333333,30.08333333,12.41666667,0.1666666667,3,2.333333333,0.5,-0.9166666667,40.41666667,20,0.1683333333,-1.75,2.166666667,0.9166666667,0.3625,51.33333333,30.41666667,23,434,0,0,1,1,5,1,0,8,-5.08,2.54,0,2
